 
 ________________________________________
 
 i     Parity    J        energy       Tz
    1   -1    0   5.55856   1
 
20 2       -0.00638
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  188    1    3  28.72028  -1
 
 -  p(h)^-1 -
 7 2        0.08352
15 4       -0.03540
17 4       -0.99563
17 6       -0.02067
19 2       -0.00763
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  189    1    3  30.66704   1
 
 -  p(h)^-1 -
 8 1        0.99225
16 3        0.01819
18 3       -0.09770
18 5       -0.06724
20 1        0.03226
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  190    1    3  33.45508   0
 
 -  p(h)^-1 -
 7 1       -0.93484
15 3        0.01015
17 3        0.06223
17 5        0.05727
19 1       -0.03392
 8 2        0.33973
16 4       -0.00974
18 4        0.04372
18 6        0.01551
20 2        0.00015
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  191    1    3  34.47659   0
 
 -  p(h)^-1 -
 7 1        0.33950
15 3        0.00195
17 3       -0.00843
17 5       -0.02995
19 1        0.03837
 8 2        0.93243
16 4       -0.01098
18 4        0.06508
18 6        0.07524
20 2        0.05346
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  192    1    3  37.13466  -1
 
 -  p(h)^-1 -
 7 2        0.99427
15 4        0.01182
17 4        0.08151
17 6        0.05753
19 2        0.03663
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  193    1    3  41.64220   1
 
 -  p(h)^-1 -
 8 1       -0.03006
16 3       -0.02600
18 3        0.00925
18 5        0.01519
20 1        0.99905
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  194    1    3  43.74324   0
 
 -  p(h)^-1 -
 7 1        0.04063
15 3       -0.02393
17 3       -0.00777
17 5       -0.01586
19 1       -0.99002
 8 2        0.01808
16 4        0.00646
18 4       -0.00158
18 6        0.00075
20 2        0.13017
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  195    1    3  45.24189   0
 
 -  p(h)^-1 -
 7 1       -0.02368
15 3       -0.00021
17 3        0.00081
17 5        0.00355
19 1        0.12831
 8 2       -0.05107
16 4        0.02256
18 4       -0.00794
18 6       -0.01728
20 2        0.98969
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  196    1    3  47.28759  -1
 
 -  p(h)^-1 -
 7 2       -0.03488
15 4       -0.02508
17 4       -0.00938
17 6       -0.01492
19 2        0.99892
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  197    1    4  15.78453   1
 
 -  p(h)^-1 -
18 3       -0.04784
18 5       -0.99886
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  198    1    4  17.52588   0
 
 -  p(h)^-1 -
17 3       -0.00171
17 5       -0.97003
18 4       -0.02318
18 6        0.24185
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  199    1    4  18.68623   0
 
 -  p(h)^-1 -
17 3       -0.03786
17 5       -0.24120
18 4       -0.01937
18 6       -0.96954
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  200    1    4  21.25574  -1
 
 -  p(h)^-1 -
17 4       -0.03824
17 6       -0.99927
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  201    1    4  23.05158   1
 
 -  p(h)^-1 -
18 3       -0.99886
18 5        0.04784
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  202    1    4  25.14086   0
 
 -  p(h)^-1 -
17 3       -0.99915
17 5        0.01035
18 4        0.01699
18 6        0.03610
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  203    1    4  26.33178   0
 
 -  p(h)^-1 -
17 3        0.01621
17 5       -0.02735
18 4        0.99940
18 6       -0.01379
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  204    1    4  28.72649  -1
 
 -  p(h)^-1 -
17 4       -0.99927
17 6        0.03824
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  205    1    5  22.92535   1
 
 -  p(h)^-1 -
18 3        1.00000
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  206    1    5  25.15227   0
 
 -  p(h)^-1 -
17 3       -0.99063
18 4       -0.13654
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  207    1    5  26.40787   0
 
 -  p(h)^-1 -
17 3       -0.13654
18 4        0.99063
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  208    1    5  28.63110  -1
 
 -  p(h)^-1 -
17 4        1.00000
